fraude_real,score_modelo_fuerte,rank_modelo_fuerte,score_baseline,rank_baseline,fecha_hora_transaccion,categoria_comercio,monto,log_monto,ciudad,estado,genero,edad_cliente,distancia_km,comercio,ocupacion
0,4.0978985e-06,20978,0.2554493878769782,1512,2020-12-14 17:46:38,shopping_net,6.63,2.0320878452963655,Fayetteville,NC,M,27,35.701031017608784,"fraud_Heathcote, Yost and Kertzmann","Scientist, research (maths)"
0,0.0010261969,11682,0.030904625460499387,17621,2020-12-20 14:54:23,food_dining,7.29,2.1150499691472033,Stittville,NY,F,24,86.31737145930694,"fraud_Hagenes, Kohler and Hoppe",Systems analyst
0,0.0014900537,10588,0.0528391167192429,11117,2020-11-17 10:15:30,grocery_net,79.56,4.389002248410307,Sun City,CA,F,48,83.71264355031184,fraud_Wiegand-Lowe,"Designer, exhibition/display"
0,8.3818646e-05,18770,0.21597816648058554,4816,2020-10-13 03:27:40,grocery_pos,92.44,4.537319519079917,Rocky Mount,MO,F,31,126.3653210847966,"fraud_Lockman, West and Runte",Tax inspector
0,0.000118232434,18096,0.029411764705882353,19335,2020-11-17 18:06:49,home,14.83,2.761906873892921,Birmingham,AL,M,40,53.842423262275375,fraud_Gulgowski LLC,Musician
0,9.682247e-05,18514,0.029411764705882353,19336,2020-08-18 12:11:53,home,27.37,3.34533224882076,West Finley,PA,F,24,89.09783860718622,fraud_Wuckert-Goldner,Theme park manager
0,0.0056787566,6606,0.039020408163265304,16131,2020-06-22 23:07:39,kids_pets,113.55,4.741011408899505,Stirling,NJ,F,50,82.12123154783274,"fraud_Romaguera, Wehner and Tromp",Science writer
0,0.010704771,5099,0.030904625460499387,17622,2020-08-31 17:59:31,food_dining,13.69,2.6871669901857858,Edmond,OK,M,27,121.18565149740036,fraud_McKenzie-Huels,Media buyer
0,0.0035482242,7874,0.05634758995247793,10218,2020-11-30 17:23:29,misc_pos,9.6,2.3608540011180215,San Jose,CA,F,23,56.43917134842951,fraud_Herzog Ltd,Geoscientist
0,0.044361707,3080,0.05634758995247793,10219,2020-06-26 00:51:13,misc_pos,3.97,1.6034198401085376,Kingsport,TN,F,33,76.61955760609715,fraud_Eichmann-Russel,Warden/ranger
0,0.0075623426,5855,0.028694714131607336,20746,2020-08-04 15:14:19,health_fitness,163.08,5.1003541137641255,Bynum,TX,F,74,119.11807200900662,fraud_Kub-Heaney,Commercial/residential surveyor
0,0.00027153955,15853,0.12411660777385158,6776,2020-07-26 05:36:11,shopping_pos,5.23,1.8293763327993617,Fulton,SD,F,65,58.07091670448961,fraud_Beier-Hyatt,Financial adviser
0,0.0013968885,10779,0.05634758995247793,10220,2020-07-23 08:57:57,misc_pos,47.45,3.880532338336775,Early,IA,F,70,74.683647175212,fraud_Gislason Group,"Pilot, airline"
0,0.0009923952,11793,0.029411764705882353,19337,2020-06-27 17:10:51,home,50.96,3.9504741918023987,Bolton,NC,M,74,35.98340850688432,fraud_O'Connell-Ullrich,"Engineer, biomedical"
0,0.00021700827,16566,0.12411660777385158,6777,2020-06-29 07:13:13,shopping_pos,5.13,1.81319474994812,San Diego,CA,M,60,97.73551090882398,"fraud_Bahringer, Schoen and Corkery",Chartered public finance accountant
0,0.0038871234,7612,0.039020408163265304,16132,2020-08-24 22:09:25,kids_pets,43.99,3.806440242853081,Grand Junction,TN,M,45,123.1628447473409,fraud_Bode-Schuster,Clothing/textile technologist
0,0.00037695793,14831,0.04492865406864636,13001,2020-07-21 12:24:03,entertainment,119.18,4.788990618905782,Battle Creek,IA,F,23,42.10778409087562,fraud_Reichel Inc,"Teacher, early years/pre"
0,0.015232062,4432,0.028694714131607336,20747,2020-06-30 14:20:50,health_fitness,16.37,2.854744580253014,Bellmore,NY,F,49,60.05271115544786,fraud_Rippin-VonRueden,"Librarian, public"
0,0.012037629,4872,0.039020408163265304,16133,2020-09-07 12:45:41,kids_pets,6.1,1.9600947840472698,Providence,RI,F,24,93.20598570700066,fraud_Fahey Inc,"Nurse, children's"
0,0.0043090293,7326,0.028694714131607336,20748,2020-09-08 14:31:17,health_fitness,12.94,2.6347624053323777,Allentown,NY,M,64,124.7906845160278,"fraud_Brown, Homenick and Lesch",Radio producer
0,2.0765832e-05,20438,0.029411764705882353,19338,2020-08-10 23:02:40,home,1.53,0.9282193027394289,Alpharetta,GA,F,22,104.90385961739754,fraud_Champlin and Sons,Prison officer
0,0.00071459747,12777,0.0528391167192429,11118,2020-10-30 08:56:06,grocery_net,46.59,3.862622655133019,Wilmington,NC,F,37,101.7198115091954,fraud_Bahringer-Larson,English as a second language teacher
0,0.0077027585,5811,0.04369414101290963,14456,2020-12-10 22:51:34,personal_care,4.18,1.6448050562713916,Centerview,MO,F,31,95.01667381954393,"fraud_Kihn, Brakus and Goyette",Electronics engineer
0,0.00922591,5397,0.05634758995247793,10221,2020-12-04 11:51:52,misc_pos,43.43,3.7939149169478172,Fiddletown,CA,M,33,109.9242252627421,fraud_Wiza LLC,Immigration officer
0,0.00083594694,12306,0.0528391167192429,11119,2020-08-29 07:41:45,grocery_net,42.28,3.767690634538226,Saint Amant,LA,F,42,89.57954209411018,"fraud_Adams, Kovacek and Kuhlman","Surveyor, rural practice"
1,0.99813724,71,0.08247560486565968,8732,2020-08-08 02:15:06,gas_transport,11.6,2.533696813957432,Woodville,AL,M,41,87.03240414158489,fraud_Kuvalis Ltd,"Editor, commissioning"
0,0.008401986,5587,0.04369414101290963,14457,2020-07-21 17:32:55,personal_care,29.95,3.432372999130605,Logan,IL,F,44,90.10150902416288,fraud_Schiller Ltd,"Scientist, research (physical sciences)"
0,0.00021331587,16616,0.21597816648058554,4817,2020-08-24 10:23:40,grocery_pos,91.33,4.525369115784536,New Ellenton,SC,F,33,129.19236938060013,"fraud_Casper, Hand and Zulauf",Biomedical scientist
0,0.00057515147,13454,0.029411764705882353,19339,2020-10-04 22:26:35,home,94.65,4.560695695886262,Barnard,SD,F,50,63.467317665287766,"fraud_Windler, Goodwin and Kovacek",Systems developer
0,0.0017131362,10132,0.21597816648058554,4818,2020-11-30 07:35:31,grocery_pos,132.49,4.894026568667641,Benton,WI,M,62,59.98655274283466,fraud_Schamberger-O'Keefe,Public relations officer
0,0.00092447235,11990,0.029411764705882353,19340,2020-08-14 19:14:46,home,138.28,4.936486295459933,West Columbia,SC,F,90,56.578638702949874,"fraud_Koss, Hansen and Lueilwitz",Chemical engineer
0,0.000113444476,18188,0.029411764705882353,19341,2020-09-22 20:33:58,home,19.08,2.9997242948235283,Ronceverte,WV,F,28,75.02579433939715,"fraud_Cole, Hills and Jewess",Statistician
0,0.00010018535,18443,0.21597816648058554,4819,2020-09-14 01:47:23,grocery_pos,101.38,4.628691381029437,Red River,NM,F,32,97.52392986372156,fraud_O'Keefe-Hudson,"Surveyor, land/geomatics"
0,0.0018484392,9937,0.2554493878769782,1513,2020-09-08 12:55:30,shopping_net,213.6,5.368775830196598,Independence,MO,F,27,108.98859435687876,fraud_Mohr-Bayer,"Engineer, production"
0,0.0005255628,13730,0.12411660777385158,6778,2020-07-21 20:44:35,shopping_pos,7.93,2.189416394888408,Thomas,OK,F,34,39.071352629768064,"fraud_Baumbach, Strosin and Nicolas",Barrister
0,0.0002904318,15658,0.12411660777385158,6779,2020-10-13 20:20:41,shopping_pos,2.1,1.1314021114911006,Wilmington,NC,F,37,48.7078522823855,"fraud_Baumbach, Hodkiewicz and Walsh",English as a second language teacher
0,0.0043856874,7284,0.2554493878769782,1514,2020-12-19 14:51:26,shopping_net,284.46,5.654101914201623,Sherman,TX,F,50,131.2643502500141,fraud_Cormier LLC,Systems developer
0,0.00026716499,15907,0.21597816648058554,4820,2020-07-06 03:28:00,grocery_pos,103.15,4.645832167706981,Summerfield,TX,M,28,101.99050645803187,fraud_Cole PLC,Fisheries officer
0,9.437925e-05,18570,0.08247560486565968,8733,2020-08-09 08:10:46,gas_transport,52.97,3.9884283366305513,Ironton,OH,M,19,35.83082369392945,"fraud_Connelly, Reichert and Fritsch",Geochemist
0,4.059067e-05,19806,0.2554493878769782,1515,2020-08-26 16:09:09,shopping_net,3.83,1.5748464676644813,Holcomb,KS,F,27,112.6444175462616,fraud_Volkman-Predovic,Arboriculturist
0,0.0015783034,10393,0.04492865406864636,13002,2020-08-03 15:16:40,entertainment,107.21,4.684073783583557,Leonard,TX,F,43,126.70836550696492,fraud_Howe PLC,Sub
0,0.004065801,7483,0.0528391167192429,11120,2020-06-23 02:53:57,grocery_net,68.31,4.238589195929893,North Wilkesboro,NC,F,36,119.29294601483174,fraud_Kutch-Hegmann,Dispensing optician
0,0.014830255,4490,0.029411764705882353,19342,2020-09-21 21:33:40,home,100.13,4.616406817914079,Port Ewen,NY,M,54,54.10855725518528,fraud_Champlin-Casper,Heritage manager
0,0.016890658,4258,0.039020408163265304,16134,2020-07-21 19:03:07,kids_pets,30.25,3.4420193761824107,Bradley,SC,F,36,96.29592504560306,fraud_Daugherty LLC,Research scientist (physical sciences)
0,0.011191152,5001,0.05634758995247793,10222,2020-07-24 10:10:23,misc_pos,15.58,2.8081971497071487,North Judson,IN,M,60,102.058895034467,fraud_Christiansen-Gusikowski,"Doctor, general practice"
0,0.0010380825,11653,0.08247560486565968,8734,2020-07-05 02:07:00,gas_transport,31.79,3.4901235908565567,Bowdoin,ME,M,22,48.65287782186207,fraud_Emard Inc,"Engineer, electronics"
0,0.0006568619,13042,0.21597816648058554,4821,2020-12-07 10:04:03,grocery_pos,144.73,4.981755594545605,Manley,NE,M,53,71.66759079081997,fraud_Deckow-O'Conner,Human resources officer
0,0.00077709084,12533,0.029411764705882353,19343,2020-06-24 13:48:11,home,77.66,4.3651347670036635,Tower Hill,IL,M,40,28.10330422622863,fraud_Botsford and Sons,Radio broadcast assistant
0,0.0014575106,10661,0.04492865406864636,13003,2020-11-26 16:47:56,entertainment,100.06,4.615714399863762,Rule,TX,F,65,116.63531972405907,fraud_Frami Group,"Physicist, medical"
0,0.0018981582,9864,0.21900430828147438,2828,2020-07-05 20:55:55,misc_net,103.37,4.647942277831961,Westport,KY,M,24,26.321015834664827,"fraud_Lehner, Mosciski and King",Pensions consultant
0,0.0070530544,6020,0.04369414101290963,14458,2020-11-23 14:59:54,personal_care,43.55,3.796612153916818,Ford,VA,F,44,131.23385352498434,fraud_Prosacco LLC,Chief Operating Officer
0,0.00044714127,14239,0.21900430828147438,2829,2020-11-03 09:20:37,misc_net,114.96,4.753245304053455,Mesa,ID,M,54,102.7152634050908,"fraud_Kerluke, Considine and Macejkovic",Cartographer
0,0.00046631793,14097,0.028694714131607336,20749,2020-11-03 14:57:54,health_fitness,140.85,4.95477016125486,Lima,OH,M,28,53.89488219427341,fraud_Feil-Morar,"Copywriter, advertising"
0,0.0027420851,8693,0.0528391167192429,11121,2020-11-30 04:16:46,grocery_net,62.25,4.1470951276076295,Chatham,NY,F,49,44.58235719702004,"fraud_Adams, Kovacek and Kuhlman",Human resources officer
0,0.021599058,3877,0.029411764705882353,19344,2020-06-30 23:53:22,home,143.2,4.971201224850849,Phenix City,AL,F,36,61.03281205864087,"fraud_Bahringer, Bergnaum and Quitzon",Chemical engineer
0,0.000111957794,18221,0.08247560486565968,8735,2020-12-22 08:18:27,gas_transport,89.4,4.504244267398131,Elizabethtown,KY,M,30,64.12539179513473,fraud_Ledner-Pfannerstill,Surgeon
0,0.72695845,1631,0.21597816648058554,4822,2020-12-19 02:54:38,grocery_pos,237.31,5.473572347135272,Brandon,VT,F,45,28.731932074615244,fraud_Lockman Ltd,"Scientist, marine"
0,4.221338e-05,19759,0.029411764705882353,19345,2020-08-08 18:52:29,home,17.14,2.8981194446869907,Coleman,TX,F,58,127.36767561632168,fraud_Ernser-Feest,Radio producer
0,0.02126854,3914,0.05634758995247793,10223,2020-09-10 01:06:47,misc_pos,5.3,1.840549633397487,Des Moines,IA,F,64,58.38905504002579,fraud_Smith-Stokes,Wellsite geologist
0,0.0045738276,7156,0.05634758995247793,10224,2020-11-20 00:21:48,misc_pos,133.12,4.898734921598028,Walnut Ridge,AR,F,43,77.7732067310878,fraud_Bruen-Yost,"Engineer, control and instrumentation"
0,2.5046e-05,20301,0.12411660777385158,6780,2020-08-31 14:33:54,shopping_pos,1.8,1.0296194171811581,Ogdensburg,NJ,F,26,81.1865451172209,"fraud_Okuneva, Schneider and Rau",Senior tax professional/tax inspector
0,0.00087935897,12140,0.028694714131607336,20750,2020-12-14 20:13:45,health_fitness,14.34,2.73046379593911,Reno,NV,M,23,41.30986639590132,"fraud_Haley, Batz and Auer",Immunologist
0,0.025154205,3692,0.04369414101290963,14459,2020-12-28 23:13:45,personal_care,5.78,1.9139771019523042,Southfield,MI,M,46,110.7821590700035,fraud_Schiller Ltd,"Engineer, automotive"
0,0.0041066497,7452,0.2554493878769782,1516,2020-07-03 20:07:06,shopping_net,254.27,5.542321808529576,Manistique,MI,F,41,62.39692032729269,"fraud_Reichert, Rowe and Mraz",Trade mark attorney
0,0.0056970813,6599,0.028694714131607336,20751,2020-08-31 20:18:52,health_fitness,12.95,2.6354795082673745,Ranier,MN,F,20,85.75561796065485,fraud_Roob-Okuneva,Ceramics designer
0,0.00020936262,16664,0.039020408163265304,16135,2020-10-12 20:32:55,kids_pets,79.14,4.383775105207999,Moundsville,WV,F,43,39.54773917997782,fraud_Cartwright PLC,Physiotherapist
0,0.004405999,7266,0.05634758995247793,10225,2020-08-08 16:42:26,misc_pos,7.81,2.175887439948088,O Brien,TX,F,37,80.64941717297117,fraud_Kemmer-Buckridge,Warden/ranger
0,5.1641084e-05,19514,0.029411764705882353,19346,2020-12-15 15:52:27,home,15.91,2.827905162910489,White Sulphur Springs,WV,F,27,65.95640146717562,fraud_Gerhold LLC,Community development worker
0,0.00010583924,18341,0.2554493878769782,1517,2020-09-02 15:19:59,shopping_net,6.6,2.028148247292285,Wetmore,MI,F,48,44.31765725026754,fraud_Schumm PLC,Immunologist
0,0.0015156752,10519,0.030904625460499387,17623,2020-11-30 19:30:08,food_dining,60.48,4.118711918670395,Newhall,CA,F,49,48.05969216732686,fraud_Leannon-Ward,Health physicist
0,5.027755e-05,19543,0.029411764705882353,19347,2020-11-07 19:24:48,home,7.59,2.150598735996164,Kirtland Afb,NM,F,42,21.675117059650663,fraud_Schmidt-Larkin,"Surveyor, land/geomatics"
0,0.00017384125,17167,0.08247560486565968,8736,2020-07-18 04:37:34,gas_transport,75.33,4.335066045810379,East Canaan,CT,F,32,88.0470125844662,"fraud_Greenholt, Jacobi and Gleason",Comptroller
0,0.00023676456,16282,0.08247560486565968,8737,2020-11-18 10:51:00,gas_transport,84.97,4.453998398186353,Emporium,PA,M,51,54.90761556295454,"fraud_Greenholt, Jacobi and Gleason",Public affairs consultant
0,7.819072e-06,20897,0.2554493878769782,1518,2020-12-07 08:41:40,shopping_net,1.31,0.8372475245337022,Dieterich,IL,M,58,25.72732642711881,"fraud_Mosciski, Ziemann and Farrell","Psychologist, clinical"
0,0.02121104,3920,0.21597816648058554,4823,2020-07-26 06:04:54,grocery_pos,142.41,4.965707660741121,Mc Nabb,IL,M,64,109.51322904867776,fraud_Cole PLC,Audiological scientist
0,0.0001754713,17148,0.08247560486565968,8738,2020-11-27 01:58:08,gas_transport,110.07,4.7101606331790284,Harrington Park,NJ,M,55,109.64905719881584,fraud_Corwin-Collins,"Radiographer, diagnostic"
0,0.00023902186,16251,0.08247560486565968,8739,2020-06-28 08:46:11,gas_transport,46.69,3.864721732310133,Hahira,GA,F,22,76.88408013628172,"fraud_Greenholt, Jacobi and Gleason","Teacher, special educational needs"
0,0.00079211633,12467,0.029411764705882353,19348,2020-07-29 16:46:47,home,32.6,3.5145260669691587,Diamond,OH,M,39,83.40745279487074,"fraud_Prosacco, Kreiger and Kovacek",Air cabin crew
0,0.0025698056,8911,0.21900430828147438,2830,2020-07-06 02:03:59,misc_net,2.07,1.1216775615991057,Saint Francis,KY,M,53,113.09835532378682,fraud_Klocko LLC,"Research officer, political party"
0,0.0003037239,15536,0.0528391167192429,11122,2020-08-21 06:44:06,grocery_net,74.05,4.318154558079471,Rock Springs,WY,F,36,98.58262578828116,fraud_Kutch Group,Music therapist
0,0.0051276167,6855,0.039020408163265304,16136,2020-08-29 16:10:21,kids_pets,9.89,2.387844936944869,Bolton,NC,M,74,56.90348584813813,fraud_Waelchi-Wolf,"Engineer, biomedical"
0,8.553471e-05,18735,0.21900430828147438,2831,2020-06-29 06:57:18,misc_net,17.42,2.913437030827161,Brunson,SC,F,45,82.846924486387,"fraud_Lehner, Mosciski and King",Social researcher
1,0.6525611,1676,0.04492865406864636,13004,2020-09-07 20:35:35,entertainment,502.17,6.220928085167009,Oakland,TN,M,27,69.69971216859956,fraud_Gibson-Deckow,Furniture conservator/restorer
0,0.00055635103,13562,0.039020408163265304,16137,2020-07-30 18:33:19,kids_pets,36.86,3.633895145781177,Kenner,LA,M,79,70.51555467679488,fraud_Waelchi Inc,"Engineer, petroleum"
0,0.00018424848,17022,0.030904625460499387,17624,2020-07-14 18:59:04,food_dining,1.44,0.8919980393051105,Tekoa,WA,M,21,67.04519440476595,fraud_Kilback Group,Clothing/textile technologist
0,0.0002854039,15707,0.039020408163265304,16138,2020-09-26 19:15:33,kids_pets,79.18,4.384274107214361,Grover,NC,F,46,91.53970760286414,fraud_Schoen-Quigley,Toxicologist
1,0.29593185,1993,0.04369414101290963,14460,2020-10-10 23:00:53,personal_care,21.87,3.12982600803469,Mountain Center,CA,F,32,61.574935663307336,fraud_Rolfson-Kunde,"Therapist, music"
0,0.012968763,4736,0.21900430828147438,2832,2020-06-30 11:28:36,misc_net,12.47,2.6004649904222727,Burbank,WA,F,38,101.25337507524075,"fraud_Herman, Treutel and Dickens",Musician
0,3.6099806e-05,19926,0.2554493878769782,1519,2020-12-15 07:12:54,shopping_net,3.24,1.4445632692438664,Albuquerque,NM,F,53,55.26440348395282,fraud_Predovic Inc,Charity officer
0,0.005298858,6775,0.028694714131607336,20752,2020-09-21 17:07:29,health_fitness,47.99,3.8916161956504833,Lakeland,FL,F,41,85.94523427722389,fraud_Ratke and Sons,Clothing/textile technologist
0,0.004464193,7228,0.0518783542039356,11785,2020-09-01 13:01:26,travel,6.47,2.010894999144726,Newport,ME,M,24,107.84243795929102,"fraud_Schroeder, Wolff and Hermiston",Lexicographer
0,0.017512256,4191,0.04369414101290963,14461,2020-10-02 22:22:07,personal_care,86.31,4.469465003822716,Cascade Locks,OR,F,84,95.24772152501862,fraud_Bins-Howell,Barrister
1,0.0022575788,9299,0.0518783542039356,11786,2020-10-11 12:18:53,travel,1.78,1.0224509277025458,Llano,NM,F,58,96.74919385582184,fraud_Tromp Group,Architectural technologist
0,0.0027382881,8699,0.21597816648058554,4824,2020-07-12 00:15:36,grocery_pos,184.58,5.223486055925033,Hurricane,WV,F,39,79.75803772377218,fraud_Vandervort-Funk,Sub
0,0.0025535137,8933,0.030904625460499387,17625,2020-08-06 17:58:49,food_dining,9.7,2.3702437414678603,Naples,FL,M,41,123.03428234696604,fraud_Weber and Sons,"Programme researcher, broadcasting/film/video"
0,0.009581081,5304,0.08247560486565968,8740,2020-12-02 01:48:32,gas_transport,45.11,3.8310298462186143,Lahoma,OK,F,68,61.57356547917492,fraud_Prohaska-Murray,"Programme researcher, broadcasting/film/video"
0,3.0769846e-05,20094,0.2554493878769782,1520,2020-12-28 09:09:52,shopping_net,77.87,4.3678009274099,Cross Plains,TX,M,67,94.63603507267128,fraud_Volkman-Predovic,Chief Operating Officer
0,0.0004875956,13961,0.029411764705882353,19349,2020-10-21 21:47:42,home,26.64,3.319263998899469,Methuen,MA,M,39,77.93387453188821,fraud_Kutch-Ferry,Market researcher
0,1.3221827e-05,20727,0.029411764705882353,19350,2020-11-13 18:55:41,home,2.73,1.3164082336557241,Hurley,SD,F,48,79.08486137006595,fraud_O'Connell-Ullrich,Neurosurgeon
0,0.0011742221,11298,0.08247560486565968,8741,2020-12-08 08:45:09,gas_transport,45.35,3.836221292011864,Gadsden,AL,F,50,96.12066379245688,"fraud_Schaefer, Maggio and Daugherty",Ceramics designer
0,0.0033524157,8040,0.04369414101290963,14462,2020-07-21 17:58:12,personal_care,38.92,3.686877451443263,Breesport,NY,F,28,87.92415534194855,"fraud_Medhurst, Cartwright and Ebert",Psychotherapist
0,0.00013826397,17721,0.21597816648058554,4825,2020-08-23 03:49:08,grocery_pos,103.65,4.650621448892009,Alder,MT,M,31,85.80586231466489,"fraud_Casper, Hand and Zulauf",Chief of Staff
0,0.01004138,5216,0.21900430828147438,2833,2020-09-12 21:37:00,misc_net,57.6,4.070734696582967,Murrayville,IL,M,17,106.56840791996044,fraud_Nader-Heller,Commercial/residential surveyor
0,0.017927341,4157,0.028694714131607336,20753,2020-12-10 23:17:33,health_fitness,2.59,1.2781522025001875,Powell,TN,M,51,77.55009104487334,fraud_Hirthe-Beier,"Teacher, special educational needs"
0,0.0039359718,7578,0.0528391167192429,11123,2020-12-21 03:29:00,grocery_net,28.44,3.3823542938606757,Clarks Mills,PA,F,23,106.60095239968769,"fraud_Swaniawski, Bahringer and Ledner",Energy manager
0,0.00025569127,16039,0.04492865406864636,13005,2020-09-01 06:14:14,entertainment,60.63,4.121148764974151,Cadiz,KY,M,58,69.87665254833142,fraud_Dibbert-Green,Commissioning editor
0,0.004020238,7521,0.05634758995247793,10226,2020-10-19 05:38:33,misc_pos,20.29,3.058237478905388,Ronceverte,WV,F,28,87.7660667378856,fraud_Dickinson-Rempel,Statistician
0,4.7789945e-05,19610,0.029411764705882353,19351,2020-07-25 16:08:51,home,8.83,2.285438934159075,North Prairie,WI,F,78,72.52750933998843,fraud_Padberg-Sauer,Applications developer
0,0.00053509383,13678,0.21597816648058554,4826,2020-07-19 10:48:42,grocery_pos,123.01,4.820362207514681,Jefferson,NY,M,52,113.76848887707412,fraud_Rau and Sons,Diagnostic radiographer
0,0.000579057,13436,0.08247560486565968,8742,2020-09-06 10:26:26,gas_transport,52.15,3.973118104787957,Utica,KS,M,57,101.30393893291996,"fraud_Reilly, Heaney and Cole",Product/process development scientist
1,0.8093563,1553,0.2554493878769782,1521,2020-10-14 23:02:34,shopping_net,873.29,6.773412128399828,Phoenix,AZ,F,20,28.065880705579197,fraud_Price Inc,Counselling psychologist
0,0.006114665,6401,0.030904625460499387,17626,2020-10-09 00:18:18,food_dining,57.94,4.076519977309548,Pembroke,NC,M,64,35.79203359665409,fraud_Schulist Ltd,Hospital doctor
0,0.00014683523,17580,0.029411764705882353,19352,2020-07-25 16:59:36,home,40.2,3.7184382563554808,Mobile,AL,F,48,81.14040535036526,"fraud_Windler, Goodwin and Kovacek","Surveyor, land/geomatics"
0,0.0033533785,8038,0.05634758995247793,10227,2020-12-03 04:41:17,misc_pos,35.21,3.58933532377755,Doe Hill,VA,M,34,31.32806595056336,fraud_Flatley Group,Dance movement psychotherapist
0,0.00023761534,16270,0.08247560486565968,8743,2020-08-15 05:23:52,gas_transport,66.83,4.217004574957988,Winthrop,ME,M,25,107.9472071714315,fraud_Friesen-D'Amore,Advertising account planner
0,0.00019953174,16789,0.12411660777385158,6781,2020-06-26 01:09:21,shopping_pos,2.5,1.252762968495368,Stirling,NJ,F,50,123.22068839036724,fraud_Mohr Inc,Science writer
1,0.9952114,374,0.04492865406864636,13006,2020-07-06 01:07:20,entertainment,576.52,6.358743073830905,Creedmoor,NC,F,32,102.94577361311512,fraud_Gibson-Deckow,Chief Strategy Officer
0,0.0021122934,9513,0.030904625460499387,17627,2020-08-15 16:45:09,food_dining,54.91,4.0237432550385535,Athena,OR,M,43,83.47093482134926,fraud_Leannon-Ward,Dealer
0,8.68553e-05,18711,0.029411764705882353,19353,2020-10-13 17:07:43,home,30.66,3.4550540544528663,Des Moines,IA,M,39,61.7913121251112,fraud_Quitzon-Goyette,Interior and spatial designer
0,1.6819911e-05,20591,0.2554493878769782,1522,2020-07-25 22:59:21,shopping_net,3.66,1.5390154481375546,Hinckley,OH,F,31,87.65099673692865,"fraud_Greenholt, O'Hara and Balistreri",Medical sales representative
1,0.9824342,941,0.21597816648058554,4827,2020-12-05 00:19:53,grocery_pos,266.28,5.588296798048501,Norwich,OH,F,58,49.73281863865999,fraud_Deckow-O'Conner,Research scientist (medical)
0,0.33889636,1938,0.21597816648058554,4828,2020-12-22 02:08:59,grocery_pos,169.78,5.14037617847946,Houston,TX,F,36,135.37686862276755,fraud_Kilback LLC,"Copywriter, advertising"
0,0.0025803496,8904,0.039020408163265304,16139,2020-06-23 14:51:12,kids_pets,15.69,2.8148097376737438,Afton,MN,M,84,110.73367111210209,fraud_Cartwright PLC,Barrister's clerk
0,0.00043142893,14372,0.12411660777385158,6782,2020-09-12 02:01:59,shopping_pos,1.18,0.7793248768009976,Dresden,KS,M,67,63.89150102370315,fraud_Pouros-Haag,"Librarian, public"
0,0.06378996,2799,0.0528391167192429,11124,2020-12-24 02:33:29,grocery_net,24.69,3.2461018111217923,Fayetteville,NC,M,27,51.991204342772,fraud_Hintz-Bruen,"Scientist, research (maths)"
1,0.9880982,777,0.2554493878769782,1523,2020-08-06 22:05:30,shopping_net,969.54,6.877852617627823,Wauchula,FL,M,27,75.99244176867502,"fraud_Towne, Greenholt and Koepp",Teaching laboratory technician
1,0.9934309,504,0.2554493878769782,1524,2020-09-02 22:35:52,shopping_net,1098.59,7.00269266203366,Bessemer,AL,M,31,77.270037530228,"fraud_Mosciski, Ziemann and Farrell",Radio broadcast assistant
0,0.00050927786,13826,0.039020408163265304,16140,2020-07-16 15:25:33,kids_pets,142.58,4.9668923711483375,North Prairie,WI,F,78,80.42250107793731,fraud_Rau-Robel,Applications developer
0,0.0014674838,10640,0.029411764705882353,19354,2020-08-18 23:42:31,home,69.2,4.251348311031766,Lonetree,WY,M,39,88.59612836365318,"fraud_Cole, Hills and Jewess",Research scientist (physical sciences)
0,0.00015798876,17398,0.08247560486565968,8744,2020-08-09 06:19:42,gas_transport,85.92,4.464988155388229,Oolitic,IN,F,29,115.36653114506916,fraud_Bartoletti-Wunsch,Counsellor
0,8.048443e-05,18846,0.029411764705882353,19355,2020-07-26 21:20:31,home,18.65,2.9780773383152703,Randolph,MN,F,40,26.91372501229069,"fraud_Hettinger, McCullough and Fay",Barrister
0,0.0004944854,13914,0.04492865406864636,13007,2020-12-02 13:46:20,entertainment,10.0,2.3978952727983707,Fordoche,LA,F,69,75.49914425771676,fraud_Wilkinson Ltd,Community education officer
0,0.008220292,5647,0.21900430828147438,2834,2020-07-06 00:38:24,misc_net,203.14,5.318806032975353,Kirtland Afb,NM,F,41,78.5375637758746,"fraud_Rippin, Kub and Mann","Surveyor, land/geomatics"
0,0.01010731,5203,0.05634758995247793,10228,2020-09-09 17:24:27,misc_pos,6.8,2.0541237336955462,Pueblo,CO,M,32,49.45373178478098,fraud_Balistreri-Nader,Further education lecturer
1,0.41047958,1853,0.21900430828147438,2835,2020-10-14 23:30:09,misc_net,708.51,6.5645745909334705,Phoenix,AZ,F,20,84.55226870331572,fraud_Mante Group,Counselling psychologist
0,8.1798644e-05,18813,0.2554493878769782,1525,2020-10-04 08:59:42,shopping_net,71.27,4.28040910529489,Acworth,NH,M,32,96.80649294943552,"fraud_Labadie, Treutel and Bode",Naval architect
0,0.0002159665,16578,0.12411660777385158,6783,2020-12-13 10:22:23,shopping_pos,13.56,2.67827804276854,Ashford,WA,F,64,102.30835469050322,"fraud_Roob, Conn and Tremblay",Video editor
0,4.48642e-05,19686,0.2554493878769782,1526,2020-09-20 19:18:21,shopping_net,5.89,1.9300710850255671,North Wilkesboro,NC,F,36,36.96584398744093,fraud_Gerlach Inc,Dispensing optician
0,0.0011462147,11367,0.08247560486565968,8745,2020-09-07 11:21:23,gas_transport,33.11,3.5295905964305545,Milford,OH,F,23,110.71097636484512,"fraud_Lind, Huel and McClure",Hospital doctor
