node_id,tipo_nodo,nombre_comercio,categoria_comercio,in_degree,out_degree,degree,weighted_in_degree,weighted_out_degree,weighted_degree
comercio_9360765664,comercio,fraud_Champlin-Casper,home,25,0,25,27.0,0.0,27.0
comercio_3574594324,comercio,fraud_Block-Hauck,travel,11,0,11,11.0,0.0,11.0
comercio_1885807714,comercio,fraud_Vandervort-Funk,grocery_pos,48,0,48,48.0,0.0,48.0
comercio_6486296709,comercio,"fraud_Lakin, Ferry and Beatty",food_dining,28,0,28,29.0,0.0,29.0
comercio_0684315605,comercio,fraud_Larson-Moen,entertainment,30,0,30,30.0,0.0,30.0
comercio_4924007121,comercio,fraud_Schamberger-O'Keefe,grocery_pos,48,0,48,50.0,0.0,50.0
comercio_6808032293,comercio,fraud_Gutmann-Upton,misc_pos,40,0,40,43.0,0.0,43.0
comercio_1040707130,comercio,fraud_Christiansen-Gusikowski,misc_pos,24,0,24,24.0,0.0,24.0
comercio_5060390739,comercio,"fraud_O'Reilly, Mohr and Purdy",home,31,0,31,32.0,0.0,32.0
comercio_7552444505,comercio,fraud_Hudson-Grady,shopping_pos,35,0,35,35.0,0.0,35.0
comercio_0953093463,comercio,"fraud_Kuhic, Bins and Pfeffer",shopping_net,32,0,32,32.0,0.0,32.0
comercio_1703797631,comercio,fraud_Bernier and Sons,kids_pets,43,0,43,43.0,0.0,43.0
comercio_0620702008,comercio,fraud_Zboncak LLC,food_dining,33,0,33,35.0,0.0,35.0
comercio_4870043219,comercio,fraud_Koss and Sons,gas_transport,31,0,31,33.0,0.0,33.0
comercio_2804352954,comercio,fraud_Wilkinson PLC,kids_pets,24,0,24,25.0,0.0,25.0
comercio_7559276268,comercio,"fraud_Cremin, Hamill and Reichel",misc_pos,24,0,24,24.0,0.0,24.0
comercio_4887060013,comercio,fraud_Barrows PLC,shopping_pos,41,0,41,43.0,0.0,43.0
comercio_0945287598,comercio,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,24,0,24,24.0,0.0,24.0
comercio_5014690071,comercio,"fraud_Wuckert, Wintheiser and Friesen",home,43,0,43,44.0,0.0,44.0
comercio_6553862697,comercio,fraud_Stark-Batz,entertainment,32,0,32,32.0,0.0,32.0
comercio_8575430088,comercio,"fraud_Little, Gutmann and Lynch",shopping_net,32,0,32,32.0,0.0,32.0
comercio_7272163705,comercio,fraud_Dooley Inc,shopping_pos,31,0,31,31.0,0.0,31.0
comercio_6559020060,comercio,fraud_Friesen-D'Amore,gas_transport,31,0,31,31.0,0.0,31.0
comercio_5211417467,comercio,"fraud_Kerluke, Considine and Macejkovic",misc_net,25,0,25,26.0,0.0,26.0
comercio_0868776462,comercio,"fraud_McCullough, Hudson and Schuster",food_dining,31,0,31,31.0,0.0,31.0
comercio_6387912346,comercio,fraud_Lemke and Sons,travel,17,0,17,17.0,0.0,17.0
comercio_6316646989,comercio,fraud_Kris-Weimann,misc_net,31,0,31,31.0,0.0,31.0
comercio_2318733205,comercio,fraud_Auer-West,shopping_net,39,0,39,40.0,0.0,40.0
comercio_4992661599,comercio,fraud_Medhurst Inc,home,28,0,28,28.0,0.0,28.0
comercio_7689182892,comercio,"fraud_Heller, Gutmann and Zieme",grocery_pos,37,0,37,37.0,0.0,37.0
comercio_9114194377,comercio,"fraud_Koss, Hansen and Lueilwitz",home,40,0,40,40.0,0.0,40.0
comercio_8602489731,comercio,fraud_Weimann-Lockman,kids_pets,36,0,36,36.0,0.0,36.0
comercio_8725462430,comercio,"fraud_Christiansen, Goyette and Schamberger",gas_transport,26,0,26,27.0,0.0,27.0
comercio_0848636013,comercio,fraud_Waelchi Inc,kids_pets,45,0,45,45.0,0.0,45.0
comercio_5353387282,comercio,"fraud_Morissette, Weber and Wiegand",grocery_net,14,0,14,14.0,0.0,14.0
comercio_9564207455,comercio,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,37,0,37,38.0,0.0,38.0
comercio_4803101386,comercio,"fraud_Hyatt, Russel and Gleichner",health_fitness,26,0,26,26.0,0.0,26.0
comercio_1664595543,comercio,fraud_O'Keefe-Wisoky,food_dining,30,0,30,31.0,0.0,31.0
comercio_3513768151,comercio,"fraud_Crist, Jakubowski and Littel",home,29,0,29,29.0,0.0,29.0
comercio_8909589463,comercio,"fraud_Robel, Cummerata and Prosacco",gas_transport,34,0,34,36.0,0.0,36.0
comercio_4430056597,comercio,fraud_Cruickshank-Mills,entertainment,22,0,22,22.0,0.0,22.0
comercio_7277803591,comercio,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,41,0,41,43.0,0.0,43.0
comercio_8239339308,comercio,"fraud_Langosh, Wintheiser and Hyatt",food_dining,23,0,23,23.0,0.0,23.0
comercio_5572015899,comercio,fraud_Rau and Sons,grocery_pos,47,0,47,50.0,0.0,50.0
comercio_0748609734,comercio,"fraud_Casper, Hand and Zulauf",grocery_pos,29,0,29,30.0,0.0,30.0
comercio_4194707135,comercio,fraud_Barton Inc,grocery_pos,33,0,33,36.0,0.0,36.0
comercio_2136044151,comercio,fraud_Pagac LLC,shopping_pos,27,0,27,28.0,0.0,28.0
comercio_5551255717,comercio,"fraud_Bradtke, Torp and Bahringer",personal_care,35,0,35,36.0,0.0,36.0
comercio_1365286006,comercio,"fraud_Okuneva, Schneider and Rau",shopping_pos,41,0,41,41.0,0.0,41.0
comercio_4478644804,comercio,fraud_Volkman PLC,food_dining,22,0,22,23.0,0.0,23.0
comercio_6318804238,comercio,"fraud_Schmeler, Bashirian and Price",shopping_net,45,0,45,48.0,0.0,48.0
comercio_0136551854,comercio,fraud_Schmidt and Sons,shopping_net,33,0,33,34.0,0.0,34.0
comercio_7384275076,comercio,"fraud_Wiza, Schaden and Stark",misc_pos,20,0,20,20.0,0.0,20.0
comercio_9040441198,comercio,fraud_Volkman-Predovic,shopping_net,41,0,41,41.0,0.0,41.0
comercio_2363911062,comercio,fraud_Stracke-Lemke,grocery_pos,48,0,48,48.0,0.0,48.0
comercio_4775572406,comercio,fraud_Homenick LLC,personal_care,37,0,37,38.0,0.0,38.0
comercio_2339479343,comercio,fraud_Kozey-Kuhlman,personal_care,25,0,25,25.0,0.0,25.0
comercio_8113877515,comercio,"fraud_Reilly, Heaney and Cole",gas_transport,44,0,44,44.0,0.0,44.0
comercio_3959585582,comercio,"fraud_Osinski, Ledner and Leuschke",grocery_pos,42,0,42,43.0,0.0,43.0
comercio_6616020062,comercio,fraud_Hickle Group,shopping_pos,34,0,34,34.0,0.0,34.0
comercio_9460187915,comercio,"fraud_Runte, Green and Emard",health_fitness,29,0,29,30.0,0.0,30.0
comercio_8465620179,comercio,fraud_Bahringer Group,health_fitness,19,0,19,19.0,0.0,19.0
comercio_0470453485,comercio,"fraud_Champlin, Rolfson and Connelly",travel,17,0,17,17.0,0.0,17.0
comercio_4072841532,comercio,fraud_Huel Ltd,misc_net,28,0,28,28.0,0.0,28.0
comercio_9762596506,comercio,fraud_Reichel Inc,entertainment,34,0,34,34.0,0.0,34.0
comercio_4796061986,comercio,"fraud_O'Connell, Botsford and Hand",home,37,0,37,38.0,0.0,38.0
comercio_1148487350,comercio,fraud_Kozey-Boehm,shopping_net,29,0,29,30.0,0.0,30.0
comercio_6282190597,comercio,fraud_Bednar Group,misc_net,31,0,31,32.0,0.0,32.0
comercio_5797659080,comercio,"fraud_Armstrong, Walter and Gottlieb",food_dining,24,0,24,24.0,0.0,24.0
comercio_3531002951,comercio,fraud_Terry Ltd,home,36,0,36,37.0,0.0,37.0
comercio_4166674692,comercio,"fraud_Mosciski, Gislason and Mertz",grocery_pos,35,0,35,35.0,0.0,35.0
comercio_4804562429,comercio,fraud_Friesen-Stamm,gas_transport,37,0,37,38.0,0.0,38.0
comercio_6384530666,comercio,fraud_Rippin-VonRueden,health_fitness,22,0,22,22.0,0.0,22.0
comercio_1420970155,comercio,"fraud_Fadel, Mertz and Rippin",entertainment,24,0,24,24.0,0.0,24.0
comercio_5082406948,comercio,fraud_Heidenreich PLC,grocery_pos,41,0,41,41.0,0.0,41.0
comercio_7747172675,comercio,"fraud_Ruecker, Beer and Collier",shopping_net,26,0,26,27.0,0.0,27.0
comercio_0304345686,comercio,fraud_Kerluke PLC,misc_net,29,0,29,30.0,0.0,30.0
comercio_1747572000,comercio,fraud_Dare-Gibson,health_fitness,23,0,23,23.0,0.0,23.0
comercio_2819127946,comercio,fraud_Balistreri-Nader,misc_pos,32,0,32,32.0,0.0,32.0
comercio_6251900559,comercio,"fraud_Welch, Rath and Koepp",entertainment,25,0,25,25.0,0.0,25.0
comercio_1718046381,comercio,fraud_Wuckert-Goldner,home,32,0,32,32.0,0.0,32.0
comercio_7623799419,comercio,fraud_Kling-Ernser,entertainment,22,0,22,22.0,0.0,22.0
comercio_9336256085,comercio,"fraud_Reichert, Shanahan and Hayes",shopping_net,41,0,41,43.0,0.0,43.0
comercio_6954098238,comercio,fraud_Stiedemann Inc,misc_pos,35,0,35,35.0,0.0,35.0
comercio_0108369292,comercio,fraud_Beer-Jast,kids_pets,36,0,36,37.0,0.0,37.0
comercio_3751996569,comercio,"fraud_Schoen, Nienow and Bauch",personal_care,34,0,34,35.0,0.0,35.0
comercio_6214649205,comercio,fraud_Sawayn PLC,shopping_pos,40,0,40,42.0,0.0,42.0
comercio_5322464771,comercio,fraud_Bogisich-Weimann,kids_pets,30,0,30,30.0,0.0,30.0
comercio_6996615544,comercio,"fraud_Yost, Block and Koepp",misc_pos,28,0,28,29.0,0.0,29.0
comercio_5479473301,comercio,fraud_Doyle Ltd,grocery_pos,41,0,41,43.0,0.0,43.0
comercio_0149408610,comercio,fraud_Gaylord-Powlowski,home,36,0,36,37.0,0.0,37.0
comercio_0946981146,comercio,fraud_Dibbert and Sons,entertainment,19,0,19,20.0,0.0,20.0
comercio_3541069330,comercio,fraud_Bednar Inc,travel,11,0,11,11.0,0.0,11.0
comercio_4628744085,comercio,"fraud_Brown, Homenick and Lesch",health_fitness,22,0,22,22.0,0.0,22.0
comercio_6530024487,comercio,"fraud_Lang, Towne and Schuppe",kids_pets,42,0,42,43.0,0.0,43.0
comercio_4744000769,comercio,fraud_Kunze Inc,grocery_pos,48,0,48,50.0,0.0,50.0
comercio_7666849979,comercio,fraud_Baumbach Ltd,personal_care,27,0,27,27.0,0.0,27.0
comercio_4707299272,comercio,fraud_Schimmel-Olson,kids_pets,41,0,41,41.0,0.0,41.0
comercio_1087316882,comercio,fraud_Schmeler-Howe,personal_care,23,0,23,23.0,0.0,23.0
comercio_8671034213,comercio,fraud_Nader-Maggio,personal_care,18,0,18,18.0,0.0,18.0
comercio_6955111089,comercio,fraud_Conroy-Emard,food_dining,30,0,30,32.0,0.0,32.0
comercio_7433306022,comercio,fraud_Hoppe-Parisian,kids_pets,30,0,30,30.0,0.0,30.0
comercio_7652919142,comercio,fraud_Rolfson-Kunde,personal_care,28,0,28,30.0,0.0,30.0
comercio_3566923394,comercio,fraud_Ledner-Pfannerstill,gas_transport,46,0,46,47.0,0.0,47.0
comercio_0015112241,comercio,fraud_Denesik and Sons,shopping_pos,29,0,29,31.0,0.0,31.0
comercio_1777506388,comercio,fraud_Abbott-Steuber,personal_care,28,0,28,28.0,0.0,28.0
comercio_3744261370,comercio,"fraud_Zemlak, Tillman and Cremin",personal_care,26,0,26,26.0,0.0,26.0
comercio_2027422162,comercio,"fraud_Roberts, Daniel and Macejkovic",kids_pets,26,0,26,27.0,0.0,27.0
comercio_0863647370,comercio,"fraud_Stroman, Hudson and Erdman",gas_transport,46,0,46,46.0,0.0,46.0
comercio_0359308500,comercio,fraud_Hammes-Beatty,kids_pets,30,0,30,34.0,0.0,34.0
comercio_0005320926,comercio,"fraud_Rippin, Kub and Mann",misc_net,26,0,26,29.0,0.0,29.0
comercio_4540706228,comercio,fraud_Bogisich Inc,grocery_pos,37,0,37,38.0,0.0,38.0
comercio_7885828428,comercio,fraud_Bartoletti-Wunsch,gas_transport,38,0,38,38.0,0.0,38.0
comercio_6313914208,comercio,fraud_Kautzer and Sons,personal_care,19,0,19,20.0,0.0,20.0
comercio_6010514161,comercio,"fraud_Kutch, Hermiston and Farrell",gas_transport,36,0,36,36.0,0.0,36.0
comercio_7705467519,comercio,fraud_Pacocha-Bauch,shopping_pos,30,0,30,31.0,0.0,31.0
comercio_7381200746,comercio,fraud_Ziemann-Waters,health_fitness,30,0,30,30.0,0.0,30.0
comercio_9983779311,comercio,fraud_Huels-Hahn,gas_transport,43,0,43,43.0,0.0,43.0
comercio_6976411625,comercio,fraud_Stoltenberg-Beatty,shopping_pos,43,0,43,44.0,0.0,44.0
comercio_3313212754,comercio,fraud_Prohaska-Murray,gas_transport,37,0,37,37.0,0.0,37.0
comercio_2296543902,comercio,"fraud_Lockman, West and Runte",grocery_pos,34,0,34,34.0,0.0,34.0
comercio_8332772526,comercio,"fraud_Larkin, Stracke and Greenfelder",entertainment,31,0,31,31.0,0.0,31.0
comercio_2480913859,comercio,"fraud_Kohler, Lindgren and Koelpin",grocery_net,15,0,15,15.0,0.0,15.0
comercio_7421517730,comercio,fraud_Klocko LLC,misc_net,27,0,27,27.0,0.0,27.0
comercio_4821266538,comercio,fraud_Kling Inc,gas_transport,38,0,38,39.0,0.0,39.0
comercio_6481496376,comercio,fraud_Huel-Langworth,misc_net,23,0,23,24.0,0.0,24.0
comercio_4135203853,comercio,"fraud_Huel, Hammes and Witting",grocery_pos,45,0,45,47.0,0.0,47.0
comercio_7304847444,comercio,fraud_Wilkinson Ltd,entertainment,35,0,35,36.0,0.0,36.0
comercio_5055690287,comercio,fraud_Mohr-Bayer,shopping_net,43,0,43,44.0,0.0,44.0
comercio_0821622800,comercio,fraud_Kilback Group,food_dining,32,0,32,32.0,0.0,32.0
comercio_0507693385,comercio,fraud_Hamill-Daugherty,misc_net,20,0,20,20.0,0.0,20.0
comercio_2646418449,comercio,"fraud_Greenholt, Jacobi and Gleason",gas_transport,45,0,45,46.0,0.0,46.0
comercio_3407721388,comercio,fraud_Durgan-Auer,misc_net,30,0,30,30.0,0.0,30.0
comercio_8214479878,comercio,"fraud_Hermiston, Pacocha and Smith",health_fitness,26,0,26,26.0,0.0,26.0
comercio_2325995983,comercio,fraud_Hamill-D'Amore,health_fitness,32,0,32,34.0,0.0,34.0
comercio_1531219819,comercio,fraud_Heller PLC,health_fitness,20,0,20,20.0,0.0,20.0
comercio_7921060620,comercio,fraud_Cole PLC,grocery_pos,45,0,45,46.0,0.0,46.0
comercio_0347539912,comercio,fraud_Torp-Labadie,gas_transport,37,0,37,38.0,0.0,38.0
comercio_3411897755,comercio,fraud_Dickinson Ltd,personal_care,58,0,58,60.0,0.0,60.0
comercio_8990226279,comercio,fraud_Medhurst PLC,shopping_net,39,0,39,40.0,0.0,40.0
comercio_9361258045,comercio,fraud_Daugherty-Thompson,food_dining,32,0,32,34.0,0.0,34.0
comercio_6554756968,comercio,fraud_Kutch-Ferry,home,36,0,36,36.0,0.0,36.0
comercio_6440168825,comercio,"fraud_Parker, Nolan and Trantow",entertainment,33,0,33,34.0,0.0,34.0
comercio_5566579789,comercio,"fraud_Schiller, Blanda and Johnson",home,31,0,31,32.0,0.0,32.0
comercio_9729110723,comercio,"fraud_Zboncak, Rowe and Murazik",shopping_net,35,0,35,35.0,0.0,35.0
comercio_1192791818,comercio,fraud_Boyer PLC,misc_pos,71,0,71,75.0,0.0,75.0
comercio_8163863225,comercio,fraud_Roob-Okuneva,health_fitness,26,0,26,26.0,0.0,26.0
comercio_1382316048,comercio,fraud_Dach-Borer,grocery_net,18,0,18,18.0,0.0,18.0
comercio_2398902729,comercio,"fraud_Raynor, Reinger and Hagenes",gas_transport,52,0,52,52.0,0.0,52.0
comercio_4282764214,comercio,"fraud_Terry, Johns and Bins",misc_pos,28,0,28,28.0,0.0,28.0
comercio_0615606470,comercio,fraud_O'Connell-Ullrich,home,38,0,38,39.0,0.0,39.0
comercio_5740933888,comercio,"fraud_Lesch, D'Amore and Brown",food_dining,21,0,21,21.0,0.0,21.0
comercio_3868503767,comercio,fraud_Goyette-Herzog,travel,17,0,17,18.0,0.0,18.0
comercio_7023444721,comercio,fraud_Monahan-Morar,personal_care,23,0,23,23.0,0.0,23.0
comercio_9960065456,comercio,fraud_Pollich LLC,home,32,0,32,33.0,0.0,33.0
comercio_4451395857,comercio,"fraud_Bahringer, Schoen and Corkery",shopping_pos,35,0,35,35.0,0.0,35.0
comercio_7930361483,comercio,fraud_Fisher Inc,shopping_net,29,0,29,29.0,0.0,29.0
comercio_9567261231,comercio,"fraud_Hauck, Dietrich and Funk",kids_pets,25,0,25,27.0,0.0,27.0
comercio_8259877896,comercio,fraud_Johnston-Casper,travel,16,0,16,17.0,0.0,17.0
comercio_9665117949,comercio,"fraud_Turcotte, Batz and Buckridge",health_fitness,20,0,20,20.0,0.0,20.0
comercio_7642858379,comercio,"fraud_Rohan, White and Aufderhar",misc_net,18,0,18,18.0,0.0,18.0
comercio_8090876804,comercio,"fraud_Hintz, Bauch and Smith",health_fitness,27,0,27,27.0,0.0,27.0
comercio_0750551814,comercio,"fraud_Conroy, Balistreri and Gorczany",health_fitness,25,0,25,25.0,0.0,25.0
comercio_2556546172,comercio,fraud_Kihn-Schuster,food_dining,23,0,23,24.0,0.0,24.0
comercio_9260210112,comercio,fraud_Fritsch and Sons,health_fitness,26,0,26,27.0,0.0,27.0
comercio_7072125670,comercio,fraud_Schoen-Quigley,kids_pets,35,0,35,36.0,0.0,36.0
comercio_4941065148,comercio,fraud_Kunde-Sanford,misc_net,23,0,23,23.0,0.0,23.0
comercio_5159285985,comercio,"fraud_Romaguera, Wehner and Tromp",kids_pets,44,0,44,44.0,0.0,44.0
comercio_9444132290,comercio,"fraud_Konopelski, Schneider and Hartmann",food_dining,26,0,26,27.0,0.0,27.0
comercio_1784063743,comercio,"fraud_Heathcote, Yost and Kertzmann",shopping_net,44,0,44,46.0,0.0,46.0
comercio_2973625599,comercio,fraud_Fahey Inc,kids_pets,25,0,25,25.0,0.0,25.0
comercio_2313046033,comercio,fraud_Reilly and Sons,health_fitness,30,0,30,32.0,0.0,32.0
comercio_8194037418,comercio,"fraud_Hagenes, Kohler and Hoppe",food_dining,45,0,45,46.0,0.0,46.0
comercio_6010135032,comercio,fraud_Powlowski-Weimann,food_dining,24,0,24,25.0,0.0,25.0
comercio_6973132966,comercio,"fraud_Kling, Howe and Schneider",home,27,0,27,28.0,0.0,28.0
comercio_8361834940,comercio,fraud_Hintz-Bruen,grocery_net,19,0,19,19.0,0.0,19.0
comercio_7881759605,comercio,fraud_Torp-Lemke,misc_pos,27,0,27,28.0,0.0,28.0
comercio_2348127662,comercio,fraud_Schulist Ltd,food_dining,23,0,23,24.0,0.0,24.0
comercio_8339076591,comercio,fraud_Nader-Heller,misc_net,29,0,29,30.0,0.0,30.0
comercio_7489054155,comercio,"fraud_Streich, Dietrich and Barton",shopping_net,33,0,33,34.0,0.0,34.0
comercio_9725665267,comercio,"fraud_Ferry, Lynch and Kautzer",misc_net,19,0,19,19.0,0.0,19.0
comercio_7852269111,comercio,fraud_Watsica LLC,personal_care,22,0,22,22.0,0.0,22.0
comercio_4510167191,comercio,fraud_Weber and Sons,food_dining,29,0,29,29.0,0.0,29.0
comercio_5334149348,comercio,"fraud_Torp, Muller and Borer",health_fitness,27,0,27,27.0,0.0,27.0
comercio_2548712848,comercio,fraud_Kilback LLC,food_dining,70,0,70,72.0,0.0,72.0
comercio_0516515132,comercio,fraud_Emmerich-Rau,personal_care,30,0,30,30.0,0.0,30.0
comercio_1182060483,comercio,"fraud_Nicolas, Hills and McGlynn",entertainment,19,0,19,19.0,0.0,19.0
comercio_8515136128,comercio,fraud_Bogisich-Homenick,misc_net,25,0,25,25.0,0.0,25.0
comercio_0112114344,comercio,"fraud_Kihn, Abernathy and Douglas",shopping_net,43,0,43,44.0,0.0,44.0
comercio_4465036121,comercio,fraud_Dooley-Thompson,misc_net,25,0,25,25.0,0.0,25.0
comercio_5210768089,comercio,"fraud_Ferry, Reichel and DuBuque",grocery_net,16,0,16,16.0,0.0,16.0
comercio_5909645402,comercio,fraud_Graham and Sons,health_fitness,23,0,23,23.0,0.0,23.0
comercio_3988783008,comercio,"fraud_Moen, Reinger and Murphy",grocery_pos,41,0,41,42.0,0.0,42.0
comercio_8675755465,comercio,"fraud_Denesik, Powlowski and Pouros",home,39,0,39,39.0,0.0,39.0
comercio_3597790109,comercio,fraud_Crona and Sons,kids_pets,30,0,30,30.0,0.0,30.0
comercio_0058083078,comercio,fraud_Torphy-Goyette,shopping_pos,38,0,38,39.0,0.0,39.0
comercio_7191810844,comercio,fraud_Feil-Morar,health_fitness,21,0,21,21.0,0.0,21.0
comercio_3165176574,comercio,fraud_Bradtke PLC,grocery_pos,41,0,41,42.0,0.0,42.0
comercio_0013312390,comercio,"fraud_Turner, Ruecker and Parisian",misc_pos,30,0,30,31.0,0.0,31.0
comercio_0095118024,comercio,fraud_Marks Inc,gas_transport,40,0,40,41.0,0.0,41.0
comercio_4073601495,comercio,"fraud_Langworth, Boehm and Gulgowski",shopping_net,42,0,42,42.0,0.0,42.0
comercio_7725921774,comercio,fraud_McKenzie-Huels,food_dining,19,0,19,19.0,0.0,19.0
comercio_2525700088,comercio,"fraud_Becker, Harris and Harvey",personal_care,26,0,26,27.0,0.0,27.0
comercio_3231438315,comercio,fraud_Wilkinson LLC,personal_care,32,0,32,33.0,0.0,33.0
comercio_6987664440,comercio,"fraud_Schumm, McLaughlin and Carter",food_dining,29,0,29,29.0,0.0,29.0
comercio_3498589571,comercio,fraud_Keeling-Crist,misc_pos,13,0,13,13.0,0.0,13.0
comercio_5471053115,comercio,fraud_Price Inc,shopping_net,29,0,29,29.0,0.0,29.0
comercio_8330285299,comercio,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,25,0,25,25.0,0.0,25.0
comercio_2201652395,comercio,fraud_Auer LLC,personal_care,32,0,32,32.0,0.0,32.0
comercio_6225502014,comercio,fraud_Pacocha-Weissnat,kids_pets,34,0,34,34.0,0.0,34.0
comercio_9845170512,comercio,"fraud_Schultz, Simonis and Little",grocery_pos,43,0,43,45.0,0.0,45.0
comercio_3263773967,comercio,fraud_Heller-Langosh,gas_transport,40,0,40,42.0,0.0,42.0
comercio_7958136055,comercio,fraud_Block Group,misc_pos,26,0,26,27.0,0.0,27.0
comercio_2981829014,comercio,fraud_Conroy Ltd,shopping_pos,31,0,31,32.0,0.0,32.0
comercio_1135810253,comercio,"fraud_Yost, Schamberger and Windler",kids_pets,36,0,36,37.0,0.0,37.0
comercio_7429174598,comercio,fraud_Satterfield-Lowe,travel,11,0,11,11.0,0.0,11.0
comercio_5577951848,comercio,fraud_Schuppe-Schuppe,food_dining,24,0,24,24.0,0.0,24.0
comercio_5487941484,comercio,"fraud_Durgan, Gislason and Spencer",home,49,0,49,49.0,0.0,49.0
comercio_8130370749,comercio,"fraud_Hoppe, Harris and Bednar",entertainment,43,0,43,45.0,0.0,45.0
comercio_8755001233,comercio,fraud_Turner and Sons,shopping_pos,43,0,43,45.0,0.0,45.0
comercio_1326043979,comercio,fraud_Bahringer-Streich,food_dining,28,0,28,29.0,0.0,29.0
comercio_1217607498,comercio,fraud_Brown Inc,kids_pets,39,0,39,39.0,0.0,39.0
comercio_6753265829,comercio,fraud_Hackett-Lueilwitz,grocery_pos,42,0,42,42.0,0.0,42.0
comercio_1248562808,comercio,fraud_Lubowitz-Walter,kids_pets,38,0,38,38.0,0.0,38.0
comercio_4991863470,comercio,fraud_Volkman Ltd,misc_net,22,0,22,24.0,0.0,24.0
comercio_1094632157,comercio,fraud_Ernser-Feest,home,32,0,32,33.0,0.0,33.0
comercio_1249424285,comercio,fraud_Schroeder Group,health_fitness,21,0,21,21.0,0.0,21.0
comercio_6501627724,comercio,"fraud_Turner, Ziemann and Lehner",food_dining,41,0,41,43.0,0.0,43.0
comercio_7590566346,comercio,fraud_Heaney-Marquardt,entertainment,27,0,27,27.0,0.0,27.0
comercio_8667104931,comercio,fraud_Kerluke Inc,misc_net,18,0,18,18.0,0.0,18.0
comercio_5956068551,comercio,"fraud_Bernier, Streich and Jewess",grocery_net,12,0,12,13.0,0.0,13.0
comercio_3081463251,comercio,fraud_Howe Ltd,misc_pos,27,0,27,27.0,0.0,27.0
comercio_8261572575,comercio,fraud_Miller-Hauck,grocery_pos,53,0,53,55.0,0.0,55.0
comercio_9810451743,comercio,"fraud_Rodriguez, Yost and Jenkins",misc_net,17,0,17,18.0,0.0,18.0
comercio_0678311647,comercio,fraud_Kling-Grant,grocery_net,13,0,13,13.0,0.0,13.0
comercio_8115905834,comercio,fraud_Herman Inc,misc_pos,25,0,25,25.0,0.0,25.0
comercio_6060481265,comercio,fraud_Zulauf LLC,personal_care,34,0,34,36.0,0.0,36.0
comercio_8356446913,comercio,fraud_Parker-Kunde,personal_care,31,0,31,31.0,0.0,31.0
comercio_5223174485,comercio,fraud_Halvorson Group,misc_pos,22,0,22,24.0,0.0,24.0
comercio_0371607890,comercio,fraud_Gerhold LLC,home,32,0,32,32.0,0.0,32.0
comercio_5757399038,comercio,fraud_Schaefer Ltd,kids_pets,44,0,44,44.0,0.0,44.0
comercio_8395219513,comercio,fraud_Luettgen PLC,gas_transport,52,0,52,53.0,0.0,53.0
comercio_6346447225,comercio,fraud_Kub PLC,personal_care,35,0,35,35.0,0.0,35.0
comercio_4158701689,comercio,"fraud_Lehner, Reichert and Mills",misc_pos,41,0,41,43.0,0.0,43.0
comercio_9024063425,comercio,"fraud_Boehm, Predovic and Reinger",misc_pos,30,0,30,31.0,0.0,31.0
comercio_8206233978,comercio,fraud_Berge-Ullrich,home,31,0,31,32.0,0.0,32.0
comercio_8179848396,comercio,fraud_Kemmer-Buckridge,misc_pos,31,0,31,31.0,0.0,31.0
comercio_7125343402,comercio,"fraud_Hayes, Marquardt and Dibbert",misc_net,19,0,19,19.0,0.0,19.0
comercio_5776852374,comercio,"fraud_McDermott, Osinski and Morar",home,31,0,31,33.0,0.0,33.0
comercio_1806633108,comercio,fraud_Dickinson-Rempel,misc_pos,27,0,27,27.0,0.0,27.0
comercio_5444208061,comercio,fraud_Streich Ltd,home,26,0,26,27.0,0.0,27.0
comercio_4478555580,comercio,fraud_Kassulke Inc,entertainment,32,0,32,32.0,0.0,32.0
comercio_2677236854,comercio,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,29,0,29,31.0,0.0,31.0
comercio_9792724613,comercio,fraud_Windler LLC,kids_pets,31,0,31,32.0,0.0,32.0
comercio_1741567283,comercio,fraud_Reichel LLC,personal_care,33,0,33,33.0,0.0,33.0
comercio_7378105238,comercio,fraud_Jakubowski Group,food_dining,29,0,29,29.0,0.0,29.0
comercio_2117657364,comercio,fraud_Romaguera and Sons,travel,17,0,17,17.0,0.0,17.0
comercio_5291925939,comercio,fraud_Dibbert-Green,entertainment,29,0,29,29.0,0.0,29.0
comercio_6163930801,comercio,fraud_Ratke and Sons,health_fitness,26,0,26,28.0,0.0,28.0
comercio_3140468656,comercio,fraud_Lynch-Wisozk,home,40,0,40,43.0,0.0,43.0
comercio_8556309105,comercio,fraud_Wuckert-Walter,grocery_net,17,0,17,17.0,0.0,17.0
comercio_8209900302,comercio,fraud_Heathcote LLC,shopping_net,35,0,35,37.0,0.0,37.0
comercio_9653636303,comercio,"fraud_Koss, McLaughlin and Mayer",food_dining,31,0,31,31.0,0.0,31.0
comercio_9707286728,comercio,"fraud_Cormier, Stracke and Thiel",entertainment,27,0,27,29.0,0.0,29.0
comercio_2463936820,comercio,fraud_Gleason-Macejkovic,shopping_net,34,0,34,35.0,0.0,35.0
comercio_7976243861,comercio,fraud_Murray Ltd,grocery_net,17,0,17,17.0,0.0,17.0
comercio_2022059886,comercio,fraud_Jacobi and Sons,shopping_pos,44,0,44,45.0,0.0,45.0
